run,backend,source_fingerprint,case,phase,mode,probe_schema,stage,metric,positive_minus_negative_n,positive_minus_negative_median,positive_minus_negative_p95,positive_minus_negative_min,positive_minus_negative_max,first_minus_second_n,first_minus_second_median,first_minus_second_p95,first_minus_second_min,first_minus_second_max,order_kind,positive_ordinal,negative_ordinal,positive_colliders,negative_colliders
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,SetActive,elapsed_us,8,23.55,26.375,21.400000000000002,27.6,8,23.55,26.375,21.400000000000002,27.6,activation,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,SetActive,thread_cycles,8,49700.5,55541.149999999994,45153,58219,8,49700.5,55541.149999999994,45153,58219,activation,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,colliders,elapsed_us,8,5.450000000000001,5.7,4.9,5.7,8,5.450000000000001,5.7,4.9,5.7,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,colliders,thread_cycles,8,11496.5,12134.35,10532,12148,8,11496.5,12134.35,10532,12148,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,newRoot,elapsed_us,8,2.75,3.295,2.4000000000000004,3.4000000000000004,8,2.75,3.295,2.4000000000000004,3.4000000000000004,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,newRoot,thread_cycles,8,5786.5,7110.25,5192,7336,8,5786.5,7110.25,5192,7336,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,objects,elapsed_us,8,9.350000000000001,11.04,8.6,11.600000000000001,8,9.350000000000001,11.04,8.6,11.600000000000001,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,objects,thread_cycles,8,19941.5,23121.649999999998,18293,24137,8,19941.5,23121.649999999998,18293,24137,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildSide,elapsed_us,8,-6.85,-5.9350000000000005,-12.3,-5.9,8,6.85,11.95,5.9,12.3,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildSide,thread_cycles,8,-14682.5,-12584.3,-25663,-12508,8,14682.5,24985.75,12508,25663,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,SetActive,elapsed_us,8,22.3,23.725,21.200000000000003,23.900000000000002,8,22.3,23.725,21.200000000000003,23.900000000000002,activation,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,SetActive,thread_cycles,8,47071.5,50118.1,44707,50480,8,47071.5,50118.1,44707,50480,activation,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,colliders,elapsed_us,8,3.1,4.12,-1.0,4.4,8,-3.1,-0.22500000000000187,-4.4,1.0,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,colliders,thread_cycles,8,6574.0,8782.4,-2255,9369,8,-6574.0,-414.45000000000437,-9369,2255,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,newRoot,elapsed_us,8,-2.95,-2.6,-5.1000000000000005,-2.6,8,2.95,4.505,2.6,5.1000000000000005,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,newRoot,thread_cycles,8,-6478.0,-5445.0,-10775,-5375,8,6478.0,9553.149999999998,5375,10775,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,objects,elapsed_us,8,-9.600000000000001,-9.005,-13.700000000000001,-8.9,8,9.600000000000001,12.614999999999998,8.9,13.700000000000001,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,objects,thread_cycles,8,-20287.0,-19127.65,-28996,-18995,8,20287.0,26612.499999999996,18995,28996,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildSide,elapsed_us,1,15.4,15.4,15.4,15.4,1,15.4,15.4,15.4,15.4,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildSide,thread_cycles,1,32703.0,32703.0,32703,32703,1,32703.0,32703.0,32703,32703,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,SetActive,elapsed_us,1,9.1,9.1,9.1,9.1,1,-9.1,-9.1,-9.1,-9.1,activation,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,SetActive,thread_cycles,1,19348.0,19348.0,19348,19348,1,-19348.0,-19348.0,-19348,-19348,activation,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,colliders,elapsed_us,1,5.4,5.4,5.4,5.4,1,5.4,5.4,5.4,5.4,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,colliders,thread_cycles,1,11318.0,11318.0,11318,11318,1,11318.0,11318.0,11318,11318,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,newRoot,elapsed_us,1,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,1,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,newRoot,thread_cycles,1,5533.0,5533.0,5533,5533,1,5533.0,5533.0,5533,5533,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,objects,elapsed_us,1,9.700000000000001,9.700000000000001,9.700000000000001,9.700000000000001,1,9.700000000000001,9.700000000000001,9.700000000000001,9.700000000000001,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,objects,thread_cycles,1,20479.0,20479.0,20479,20479,1,20479.0,20479.0,20479,20479,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildSide,elapsed_us,1,-8.3,-8.3,-8.3,-8.3,1,8.3,8.3,8.3,8.3,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildSide,thread_cycles,1,-17911.0,-17911.0,-17911,-17911,1,17911.0,17911.0,17911,17911,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,SetActive,elapsed_us,1,8.3,8.3,8.3,8.3,1,-8.3,-8.3,-8.3,-8.3,activation,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,SetActive,thread_cycles,1,17623.0,17623.0,17623,17623,1,-17623.0,-17623.0,-17623,-17623,activation,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,colliders,elapsed_us,1,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.3000000000000003,1,-3.3000000000000003,-3.3000000000000003,-3.3000000000000003,-3.3000000000000003,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,colliders,thread_cycles,1,6999.0,6999.0,6999,6999,1,-6999.0,-6999.0,-6999,-6999,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,newRoot,elapsed_us,1,-4.5,-4.5,-4.5,-4.5,1,4.5,4.5,4.5,4.5,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,newRoot,thread_cycles,1,-9456.0,-9456.0,-9456,-9456,1,9456.0,9456.0,9456,9456,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,objects,elapsed_us,1,-11.200000000000001,-11.200000000000001,-11.200000000000001,-11.200000000000001,1,11.200000000000001,11.200000000000001,11.200000000000001,11.200000000000001,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,objects,thread_cycles,1,-23967.0,-23967.0,-23967,-23967,1,23967.0,23967.0,23967,23967,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,BuildSide,elapsed_us,1,33.800000000000004,33.800000000000004,33.800000000000004,33.800000000000004,1,33.800000000000004,33.800000000000004,33.800000000000004,33.800000000000004,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,BuildSide,thread_cycles,1,71209.0,71209.0,71209,71209,1,71209.0,71209.0,71209,71209,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,SetActive,elapsed_us,1,41.5,41.5,41.5,41.5,1,41.5,41.5,41.5,41.5,activation,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,SetActive,thread_cycles,1,87768.0,87768.0,87768,87768,1,87768.0,87768.0,87768,87768,activation,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,colliders,elapsed_us,1,9.8,9.8,9.8,9.8,1,9.8,9.8,9.8,9.8,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,colliders,thread_cycles,1,20419.0,20419.0,20419,20419,1,20419.0,20419.0,20419,20419,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,newRoot,elapsed_us,1,10.0,10.0,10.0,10.0,1,10.0,10.0,10.0,10.0,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,newRoot,thread_cycles,1,21134.0,21134.0,21134,21134,1,21134.0,21134.0,21134,21134,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,objects,elapsed_us,1,23.400000000000002,23.400000000000002,23.400000000000002,23.400000000000002,1,23.400000000000002,23.400000000000002,23.400000000000002,23.400000000000002,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,2,newRoot,objects,thread_cycles,1,48928.0,48928.0,48928,48928,1,48928.0,48928.0,48928,48928,build,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,BuildSide,elapsed_us,1,-9.1,-9.1,-9.1,-9.1,1,9.1,9.1,9.1,9.1,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,BuildSide,thread_cycles,1,-19417.0,-19417.0,-19417,-19417,1,19417.0,19417.0,19417,19417,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,SetActive,elapsed_us,1,17.6,17.6,17.6,17.6,1,17.6,17.6,17.6,17.6,activation,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,SetActive,thread_cycles,1,37215.0,37215.0,37215,37215,1,37215.0,37215.0,37215,37215,activation,1,2,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,colliders,elapsed_us,1,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.4000000000000004,1,-2.4000000000000004,-2.4000000000000004,-2.4000000000000004,-2.4000000000000004,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,colliders,thread_cycles,1,4932.0,4932.0,4932,4932,1,-4932.0,-4932.0,-4932,-4932,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,newRoot,elapsed_us,1,-3.7,-3.7,-3.7,-3.7,1,3.7,3.7,3.7,3.7,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,newRoot,thread_cycles,1,-8090.0,-8090.0,-8090,-8090,1,8090.0,8090.0,8090,8090,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,objects,elapsed_us,1,-10.8,-10.8,-10.8,-10.8,1,10.8,10.8,10.8,10.8,build,2,1,15,9
player11-6bad76e3,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,3,newRoot,objects,thread_cycles,1,-22723.0,-22723.0,-22723,-22723,1,22723.0,22723.0,22723,22723,build,2,1,15,9
