run,backend,source_fingerprint,case,phase,mode,probe_schema,span,elapsed_us_n,elapsed_us_median,elapsed_us_p95,elapsed_us_min,elapsed_us_max,thread_cycles_n,thread_cycles_median,thread_cycles_p95,thread_cycles_min,thread_cycles_max
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,colliders_pair,1,2.8,2.8,2.8,2.8,1,6494.0,6494.0,6494,6494
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,newRoot+,1,5.8,5.8,5.8,5.8,1,12719.0,12719.0,12719,12719
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,newRoot-,1,1.9,1.9,1.9,1.9,1,4325.0,4325.0,4325,4325
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,newRoot_pair,1,7.7,7.7,7.7,7.7,1,17044.0,17044.0,17044,17044
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,objects+,1,18.1,18.1,18.1,18.1,1,38300.0,38300.0,38300,38300
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,objects-,1,6.7,6.7,6.7,6.7,1,14190.0,14190.0,14190,14190
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,objects_pair,1,24.8,24.8,24.8,24.8,1,52490.0,52490.0,52490,52490
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,2,newRoot,publishtotal,1,34.4,34.4,34.4,34.4,1,72506.0,72506.0,72506,72506
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,BuildPublish,1,75.0,75.0,75.0,75.0,1,157955.0,157955.0,157955,157955
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,BuildSide+,1,8.5,8.5,8.5,8.5,1,17865.0,17865.0,17865,17865
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,BuildSide-,1,19.4,19.4,19.4,19.4,1,40811.0,40811.0,40811,40811
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,BuildSide_pair,1,27.9,27.9,27.9,27.9,1,58676.0,58676.0,58676,58676
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,SetActive+,1,17.1,17.1,17.1,17.1,1,36450.0,36450.0,36450,36450
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,SetActive-,1,2.9,2.9,2.9,2.9,1,6347.0,6347.0,6347,6347
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,SetActive_pair,1,20.0,20.0,20.0,20.0,1,42797.0,42797.0,42797,42797
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,buildtotal,1,42.2,42.2,42.2,42.2,1,88963.0,88963.0,88963,88963
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,colliders+,1,1.0,1.0,1.0,1.0,1,2281.0,2281.0,2281,2281
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,colliders-,1,1.9,1.9,1.9,1.9,1,4137.0,4137.0,4137,4137
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,colliders_pair,1,2.9,2.9,2.9,2.9,1,6418.0,6418.0,6418,6418
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,newRoot+,1,1.9,1.9,1.9,1.9,1,4451.0,4451.0,4451,4451
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,newRoot-,1,4.2,4.2,4.2,4.2,1,9261.0,9261.0,9261,9261
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,newRoot_pair,1,6.1,6.1,6.1,6.1,1,13712.0,13712.0,13712,13712
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,objects+,1,6.9,6.9,6.9,6.9,1,14750.0,14750.0,14750,14750
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,objects-,1,16.2,16.2,16.2,16.2,1,34383.0,34383.0,34383,34383
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,objects_pair,1,23.1,23.1,23.1,23.1,1,49133.0,49133.0,49133,49133
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,box,warmup,3,newRoot,publishtotal,1,32.8,32.8,32.8,32.8,1,68992.0,68992.0,68992,68992
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,BuildPublish,8,132.7,176.515,124.3,186.7,8,279983.5,352677.6,262449,363235
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,BuildSide+,8,30.85,43.335,30.1,44.7,8,64851.5,83165.34999999999,63665,85839
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,BuildSide-,8,15.649999999999999,41.069999999999986,14.9,52.2,8,32850.5,66375.44999999998,31262,79078
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,BuildSide_pair,8,47.5,74.97999999999999,45.4,82.4,8,99753.0,137820.19999999998,95416,142772
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,SetActive+,8,27.85,32.355,26.0,32.6,8,59156.5,68586.15,55218,69066
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,SetActive-,8,18.8,26.209999999999997,17.1,28.8,8,40083.5,55547.84999999999,36418,60976
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,SetActive_pair,8,46.55,58.565,43.6,61.4,8,98882.5,124133.99999999999,92673,130042
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,buildtotal,8,67.55000000000001,95.30999999999999,62.3,102.8,8,142814.0,180711.9,131948,186223
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,colliders+,8,14.0,21.189999999999998,12.8,22.8,8,29874.0,36604.95,27372,38832
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,colliders-,8,7.7,31.859999999999985,7.4,42.5,8,16605.0,48551.499999999985,15783,60448
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,colliders_pair,8,21.700000000000003,47.39499999999999,20.5,56.6,8,46398.5,81778.54999999999,43986,90657
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,newRoot+,8,4.95,5.165,4.3,5.2,8,10699.5,11294.15,9348,11403
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,newRoot-,8,2.1,2.63,1.8,2.7,8,4748.0,5828.7,4094,5940
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,newRoot_pair,8,7.05,7.265,6.3,7.3,8,15601.0,16037.95,13994,16137
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,objects+,8,16.299999999999997,20.495,14.7,20.6,8,34583.0,43522.3,31423,43768
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,objects-,8,7.15,7.83,6.4,7.9,8,15261.5,16594.05,13728,16705
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,objects_pair,8,22.95,28.025,22.3,28.2,8,48860.0,59445.5,47564,59771
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,0,newRoot,publishtotal,8,64.75,81.52,60.8,83.9,8,136367.5,171965.69999999998,128181,177012
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,BuildPublish,8,129.25,134.785,124.9,135.1,8,272929.5,284628.65,263606,285119
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,BuildSide+,8,19.9,20.294999999999998,19.2,20.4,8,41703.5,42559.3,40307,42742
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,BuildSide-,8,27.85,28.565,27.4,28.6,8,58596.5,60289.05,57614,60393
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,BuildSide_pair,8,47.8,48.495,47.0,48.6,8,100485.5,101999.95,98821,102316
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,SetActive+,8,27.45,28.925,26.0,29.1,8,58246.5,61479.9,55304,61832
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,SetActive-,8,17.75,19.509999999999998,16.5,20.0,8,37697.5,41682.35,35363,42676
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,SetActive_pair,8,44.85,48.285000000000004,43.3,48.6,8,95305.5,102860.45,92235,103502
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,buildtotal,8,66.55,70.17,64.2,70.8,8,140757.5,148527.5,135680,149938
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,colliders+,8,12.15,12.565,11.5,12.6,8,25981.5,26828.6,24536,26907
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,colliders-,8,9.1,10.149999999999999,8.3,10.5,8,19433.5,21721.55,17779,22473
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,colliders_pair,8,21.05,22.645,20.3,23.1,8,44930.0,48398.25,43493,49380
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,newRoot+,8,2.1,2.4299999999999997,2.0,2.5,8,4689.0,5413.45,4508,5565
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,newRoot-,8,5.0,5.465,4.7,5.5,8,10934.0,11901.85,10302,11982
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,newRoot_pair,8,7.25,7.7299999999999995,6.8,7.8,8,15954.5,16943.9,14837,17114
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,objects+,8,6.85,7.395,6.6,7.5,8,14666.0,15750.15,14055,16048
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,objects-,8,17.45,18.13,15.7,18.2,8,37139.5,38415.15,33129,38482
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,objects_pair,8,24.299999999999997,25.224999999999998,22.3,25.4,8,51765.5,53460.6,47321,53679
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,1,newRoot,publishtotal,8,62.15,67.27499999999999,59.9,67.8,8,131057.0,141871.3,126122,142992
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,BuildPublish,8,125.8,130.755,122.6,131.0,8,265611.0,276905.6,258968,277250
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,BuildSide+,8,31.75,34.61,30.1,35.8,8,66824.5,72954.95,63421,75455
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,BuildSide-,8,15.5,16.425,15.0,16.6,8,32516.5,34392.05,31433,34797
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,BuildSide_pair,8,47.3,49.89,45.6,50.8,8,99609.0,104895.45,95974,106888
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,SetActive+,8,33.0,35.435,32.3,36.1,8,70021.5,75311.75,68772,76717
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,SetActive-,8,11.0,11.559999999999999,10.9,11.7,8,23567.5,24779.25,23169,25110
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,SetActive_pair,8,44.1,46.89,43.2,47.8,8,93767.0,99890.09999999999,91941,101827
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,buildtotal,8,64.75,67.885,62.0,68.9,8,136984.0,143548.8,131067,145485
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,colliders+,8,13.45,14.29,13.1,14.5,8,28705.0,30511.05,27866,30902
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,colliders-,8,7.55,8.68,7.3,9.1,8,16181.0,18549.5,15749,19365
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,colliders_pair,8,21.2,22.53,20.4,22.6,8,45357.0,47989.95,43615,48075
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,newRoot+,8,4.65,5.755,4.2,6.0,8,10140.5,12567.699999999999,9497,13078
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,newRoot-,8,2.0,2.96,1.9,3.1,8,4490.5,6386.0,4335,6673
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,newRoot_pair,8,7.050000000000001,7.93,6.1,8.0,8,15990.5,17300.35,13868,17580
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,objects+,8,16.6,19.355,15.1,20.3,8,35191.0,41205.399999999994,32083,43290
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,objects-,8,6.949999999999999,7.595,6.7,7.7,8,14877.0,16221.4,14365,16451
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,objects_pair,8,23.85,26.264999999999997,22.2,27.0,8,50642.5,55990.399999999994,47283,57655
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,2,newRoot,publishtotal,8,61.05,64.19,60.3,65.1,8,128707.5,135326.15,127209,137297
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildPublish,8,130.7,135.01,125.2,135.5,8,275853.0,286079.95,264265,287579
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildSide+,8,20.1,20.86,19.8,21.0,8,42211.0,43884.3,41534,44200
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildSide-,8,28.200000000000003,29.625,26.4,29.8,8,59431.0,62307.3,55744,62714
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,BuildSide_pair,8,48.849999999999994,49.895,46.2,50.0,8,102724.0,104995.55,97411,105201
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,SetActive+,8,33.95,35.68,31.8,36.1,8,72043.5,75779.2,67493,76629
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,SetActive-,8,11.350000000000001,14.554999999999996,10.9,16.2,8,24232.5,31192.449999999993,23189,34711
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,SetActive_pair,8,45.3,49.805,43.3,51.1,8,96221.5,105999.0,92151,108757
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,buildtotal,8,66.65,70.33,62.4,70.4,8,140650.5,149502.35,131836,149838
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,colliders+,8,12.05,12.465,11.5,12.5,8,25726.5,26693.5,24556,26767
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,colliders-,8,9.2,9.989999999999998,8.3,10.2,8,19765.0,21541.7,17905,21996
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,colliders_pair,8,21.200000000000003,22.425,20.3,22.6,8,45430.0,48029.65,43523,48429
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,newRoot+,8,2.05,2.665,1.9,2.7,8,4657.0,5799.2,4383,5907
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,newRoot-,8,4.75,5.819999999999999,4.2,6.1,8,10897.0,12601.05,9232,13202
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,newRoot_pair,8,7.300000000000001,8.03,6.2,8.1,8,15976.5,17468.4,13795,17684
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,objects+,8,7.35,8.4,6.5,8.4,8,15683.0,17791.8,14086,17796
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,objects-,8,17.25,18.89,16.3,19.1,8,36586.0,40090.85,34565,40577
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,objects_pair,8,24.75,26.29,23.2,26.5,8,52641.5,55952.1,49388,56391
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,measured,3,newRoot,publishtotal,8,61.95,69.53,60.6,71.7,8,130678.5,146698.35,127819,151276
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildPublish,1,191.6,191.6,191.6,191.6,1,397505.0,397505.0,397505,397505
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildSide+,1,62.9,62.9,62.9,62.9,1,125943.0,125943.0,125943,125943
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildSide-,1,16.3,16.3,16.3,16.3,1,34165.0,34165.0,34165,34165
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,BuildSide_pair,1,79.2,79.2,79.2,79.2,1,160108.0,160108.0,160108,160108
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,SetActive+,1,35.9,35.9,35.9,35.9,1,76093.0,76093.0,76093,76093
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,SetActive-,1,26.9,26.9,26.9,26.9,1,57289.0,57289.0,57289,57289
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,SetActive_pair,1,62.8,62.8,62.8,62.8,1,133382.0,133382.0,133382,133382
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,buildtotal,1,101.9,101.9,101.9,101.9,1,208333.0,208333.0,208333,208333
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,colliders+,1,17.2,17.2,17.2,17.2,1,36593.0,36593.0,36593,36593
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,colliders-,1,7.6,7.6,7.6,7.6,1,16190.0,16190.0,16190,16190
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,colliders_pair,1,24.8,24.8,24.8,24.8,1,52783.0,52783.0,52783,52783
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,newRoot+,1,6.9,6.9,6.9,6.9,1,14803.0,14803.0,14803,14803
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,newRoot-,1,2.8,2.8,2.8,2.8,1,6089.0,6089.0,6089,6089
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,newRoot_pair,1,9.7,9.7,9.7,9.7,1,20892.0,20892.0,20892,20892
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,objects+,1,43.9,43.9,43.9,43.9,1,86574.0,86574.0,86574,86574
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,objects-,1,8.0,8.0,8.0,8.0,1,16840.0,16840.0,16840,16840
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,objects_pair,1,51.9,51.9,51.9,51.9,1,103414.0,103414.0,103414,103414
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,0,newRoot,publishtotal,1,89.7,89.7,89.7,89.7,1,189172.0,189172.0,189172,189172
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildPublish,1,117.7,117.7,117.7,117.7,1,247680.0,247680.0,247680,247680
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildSide+,1,19.7,19.7,19.7,19.7,1,41348.0,41348.0,41348,41348
player00-66233b83,IL2CPP,ac74cac748fd6e6ebd6d35c6cdd90d5b116a231b61a1104ebdec526eee938e26,character,warmup,1,newRoot,BuildSide-,1,23.5,23.5,23.5,23.5,1,49263.0,49263.0,49263,49263
